RollNo,CourseNo,ColorGroup,Type,SortOrder
KJ16XHQX,NMSRND,NULL,CORE,NULL
KJ16XHQX,NMJFNU,NULL,CORE,NULL
KJ16XHQX,NMSATV,NULL,CORE,NULL
KJ16XHQX,XMCRTZ,3,ELEC,3
KJ16XHQX,DDKVSX,2,ELEC,1
KJ16XHQX,EIDIZF,3,ELEC,2
KJ16KVJV,NMYLLH,NULL,CORE,NULL
KJ16KVJV,NMSRND,NULL,CORE,NULL
KJ16KVJV,NMSVWI,NULL,CORE,NULL
KJ16KVJV,NMSATV,NULL,CORE,NULL
KJ16KVJV,NMGQWM,2,ELEC,3
KJ16KVJV,NMUQEU,1,ELEC,1
KJ16KVJV,DDVQGR,0,ELEC,2
KJ16OMZK,NMQHIH,NULL,CORE,NULL
KJ16OMZK,NMSRND,NULL,CORE,NULL
KJ16OMZK,NMJFNU,NULL,CORE,NULL
KJ16OMZK,NMSATV,NULL,CORE,NULL
KJ16OMZK,DDKVSX,0,ELEC,2
KJ16OMZK,DDSKTM,0,ELEC,1
KJ16OXOM,NMYLLH,NULL,CORE,NULL
KJ16OXOM,NMSRND,NULL,CORE,NULL
KJ16OXOM,NMSVWI,NULL,CORE,NULL
KJ16OXOM,NMSATV,NULL,CORE,NULL
KJ16OXOM,NMXRJS,1,ELEC,2
KJ16OXOM,DDHMRB,2,ELEC,1
KJ16OKNM,NMQHIH,NULL,CORE,NULL
KJ16OKNM,NMSRND,NULL,CORE,NULL
KJ16OKNM,NMJFNU,NULL,CORE,NULL
KJ16OKNM,NMSATV,NULL,CORE,NULL
KJ16OKNM,NMLQKI,0,ELEC,2
KJ16OKNM,DDHMRB,0,ELEC,1
KJ16RJAW,NMYLLH,NULL,CORE,NULL
KJ16RJAW,NMSRND,NULL,CORE,NULL
KJ16RJAW,NMSVWI,NULL,CORE,NULL
KJ16RJAW,NMSATV,NULL,CORE,NULL
KJ16RJAW,NMIDYM,0,ELEC,1
KJ16RJAW,DDVQGR,0,ELEC,2
KJ16YUNI,NMQHIH,NULL,CORE,NULL
KJ16YUNI,NMSRND,NULL,CORE,NULL
KJ16YUNI,NMSATV,NULL,CORE,NULL
KJ16YUNI,NMKJIA,0,ELEC,3
KJ16YUNI,UFFIIQ,0,ELEC,2
KJ16YUNI,DDHMRB,0,ELEC,1
KJ16YQAS,NMIFPX,NULL,BACKLOG,NULL
KJ16YQAS,NMSRND,NULL,CORE,NULL
KJ16YQAS,NMSATV,NULL,CORE,NULL
KJ16YQAS,UFFIIQ,0,ELEC,4
KJ16YQAS,QQAJZJ,0,ELEC,3
KJ16YQAS,DNJNPL,0,ELEC,1
KJ16YQAS,DDHMRB,0,ELEC,2
KJ16HCTZ,NMQHIH,NULL,CORE,NULL
KJ16HCTZ,NMSRND,NULL,CORE,NULL
KJ16HCTZ,NMJFNU,NULL,CORE,NULL
KJ16HCTZ,NMSATV,NULL,CORE,NULL
KJ16HCTZ,NMWUNK,0,ELEC,1
KJ16HCTZ,DDVQGR,0,ELEC,2
KJ16VGRL,NMYLLH,NULL,CORE,NULL
KJ16VGRL,NMSRND,NULL,CORE,NULL
KJ16VGRL,NMSVWI,NULL,CORE,NULL
KJ16VGRL,NMSATV,NULL,CORE,NULL
KJ16VGRL,NMLQKI,0,ELEC,3
KJ16VGRL,DDVQGR,0,ELEC,2
KJ16VGRL,DDHMRB,0,ELEC,1
KJ16YIYE,NMQHIH,NULL,CORE,NULL
KJ16YIYE,NMSRND,NULL,CORE,NULL
KJ16YIYE,NMJFNU,NULL,CORE,NULL
KJ16YIYE,NMSATV,NULL,CORE,NULL
KJ16YIYE,NMUQEU,0,ELEC,2
KJ16YIYE,DDVQGR,0,ELEC,1
KJ16ROZO,NMQHIH,NULL,CORE,NULL
KJ16ROZO,NMSRND,NULL,CORE,NULL
KJ16ROZO,NMJFNU,NULL,CORE,NULL
KJ16ROZO,NMSATV,NULL,CORE,NULL
KJ16ROZO,NMKJIA,2,ELEC,2
KJ16ROZO,DDHMRB,1,ELEC,1
KJ16ZOAP,NMYLLH,NULL,CORE,NULL
KJ16ZOAP,NMSRND,NULL,CORE,NULL
KJ16ZOAP,NMSVWI,NULL,CORE,NULL
KJ16ZOAP,NMSATV,NULL,CORE,NULL
KJ16ZOAP,NMGQWM,0,ELEC,1
KJ16ZOAP,NMUQEU,0,ELEC,3
KJ16ZOAP,DDVQGR,0,ELEC,2
KJ16LZFK,NMQHIH,NULL,CORE,NULL
KJ16LZFK,NMSRND,NULL,CORE,NULL
KJ16LZFK,NMJFNU,NULL,CORE,NULL
KJ16LZFK,NMSATV,NULL,CORE,NULL
KJ16LZFK,NMLQKI,0,ELEC,2
KJ16LZFK,DDVQGR,0,ELEC,1
KJ16WLSY,NMYLLH,NULL,CORE,NULL
KJ16WLSY,NMSRND,NULL,CORE,NULL
KJ16WLSY,NMSVWI,NULL,CORE,NULL
KJ16WLSY,NMSATV,NULL,CORE,NULL
KJ16WLSY,NMGQWM,0,ELEC,3
KJ16WLSY,NMUQEU,0,ELEC,2
KJ16WLSY,DDVQGR,0,ELEC,1
KJ16AKGZ,NMQHIH,NULL,CORE,NULL
KJ16AKGZ,NMSRND,NULL,CORE,NULL
KJ16AKGZ,NMJFNU,NULL,CORE,NULL
KJ16AKGZ,NMSATV,NULL,CORE,NULL
KJ16AKGZ,DDVQGR,0,ELEC,3
KJ16AKGZ,DDHMRB,0,ELEC,1
KJ16AKGZ,FOXAXG,0,ELEC,2
KJ16RMMV,NMQHIH,NULL,CORE,NULL
KJ16RMMV,NMSRND,NULL,CORE,NULL
KJ16RMMV,NMJFNU,NULL,CORE,NULL
KJ16RMMV,NMSATV,NULL,CORE,NULL
KJ16RMMV,NMLQKI,2,ELEC,2
KJ16RMMV,DDHMRB,1,ELEC,1
KJ16GEWP,NMYLLH,NULL,CORE,NULL
KJ16GEWP,NMSRND,NULL,CORE,NULL
KJ16GEWP,NMSVWI,NULL,CORE,NULL
KJ16GEWP,NMSATV,NULL,CORE,NULL
KJ16GEWP,NMLQKI,0,ELEC,2
KJ16GEWP,DDVQGR,0,ELEC,1
KJ16SXFV,NMIFPX,NULL,BACKLOG,NULL
KJ16SXFV,NMQHIH,NULL,CORE,NULL
KJ16SXFV,NMSRND,NULL,CORE,NULL
KJ16SXFV,NMSATV,NULL,CORE,NULL
KJ16SXFV,NMKJIA,1,ELEC,1
KJ16SXFV,DDVQGR,2,ELEC,2
KJ16JXZH,NMYLLH,NULL,CORE,NULL
KJ16JXZH,NMSRND,NULL,CORE,NULL
KJ16JXZH,NMSVWI,NULL,CORE,NULL
KJ16JXZH,NMSATV,NULL,CORE,NULL
KJ16JXZH,DNUBYC,2,ELEC,2
KJ16JXZH,DDHMRB,0,ELEC,1
KJ16IODE,NMQHIH,NULL,CORE,NULL
KJ16IODE,NMSRND,NULL,CORE,NULL
KJ16IODE,NMJFNU,NULL,CORE,NULL
KJ16IODE,NMSATV,NULL,CORE,NULL
KJ16IODE,NMLQKI,1,ELEC,2
KJ16IODE,NMSEGH,1,ELEC,3
KJ16IODE,DDVQGR,2,ELEC,1
KJ16ZKAC,NMYLLH,NULL,CORE,NULL
KJ16ZKAC,NMSRND,NULL,CORE,NULL
KJ16ZKAC,NMSVWI,NULL,CORE,NULL
KJ16ZKAC,NMSATV,NULL,CORE,NULL
KJ16ZKAC,NMLQKI,4,ELEC,3
KJ16ZKAC,NMIDYM,1,ELEC,4
KJ16ZKAC,DDVQGR,2,ELEC,2
KJ16ZKAC,DDNATV,2,ELEC,1
KJ16WYFB,NMQHIH,NULL,CORE,NULL
KJ16WYFB,NMSRND,NULL,CORE,NULL
KJ16WYFB,NMJFNU,NULL,CORE,NULL
KJ16WYFB,NMSATV,NULL,CORE,NULL
KJ16WYFB,NMUQEU,0,ELEC,2
KJ16WYFB,DDKVSX,0,ELEC,1
KJ16ENIA,NMYLLH,NULL,CORE,NULL
KJ16ENIA,NMSRND,NULL,CORE,NULL
KJ16ENIA,NMSVWI,NULL,CORE,NULL
KJ16ENIA,NMSATV,NULL,CORE,NULL
KJ16ENIA,NMLQKI,2,ELEC,2
KJ16ENIA,DDHMRB,0,ELEC,1
KJ16MNNS,NMIFPX,NULL,BACKLOG,NULL
KJ16MNNS,NMQHIH,NULL,CORE,NULL
KJ16MNNS,NMSRND,NULL,CORE,NULL
KJ16MNNS,NMSATV,NULL,CORE,NULL
KJ16MNNS,DDVQGR,1,ELEC,2
KJ16MNNS,DDHMRB,1,ELEC,1
KJ16XQTP,NMYLLH,NULL,CORE,NULL
KJ16XQTP,NMSRND,NULL,CORE,NULL
KJ16XQTP,NMSVWI,NULL,CORE,NULL
KJ16XQTP,NMSATV,NULL,CORE,NULL
KJ16XQTP,NMLQKI,0,ELEC,1
KJ16XQTP,DDVQGR,1,ELEC,3
KJ16XQTP,DDHMRB,1,ELEC,2
KJ16BZRZ,NMQHIH,NULL,CORE,NULL
KJ16BZRZ,NMSRND,NULL,CORE,NULL
KJ16BZRZ,NMJFNU,NULL,CORE,NULL
KJ16BZRZ,NMSATV,NULL,CORE,NULL
KJ16BZRZ,NMWUNK,2,ELEC,4
KJ16BZRZ,NMLQKI,2,ELEC,3
KJ16BZRZ,NMIDYM,2,ELEC,6
KJ16BZRZ,NMXRJS,2,ELEC,5
KJ16BZRZ,DDVQGR,1,ELEC,1
KJ16BZRZ,DDHMRB,1,ELEC,2
KJ16XRLH,NMYLLH,NULL,CORE,NULL
KJ16XRLH,NMSRND,NULL,CORE,NULL
KJ16XRLH,NMSVWI,NULL,CORE,NULL
KJ16XRLH,NMSATV,NULL,CORE,NULL
KJ16XRLH,NMSEGH,0,ELEC,1
KJ16XRLH,DDVQGR,0,ELEC,2
KJ16THSJ,NMQHIH,NULL,CORE,NULL
KJ16THSJ,NMSRND,NULL,CORE,NULL
KJ16THSJ,NMJFNU,NULL,CORE,NULL
KJ16THSJ,NMSATV,NULL,CORE,NULL
KJ16THSJ,NMLQKI,0,ELEC,3
KJ16THSJ,DDVQGR,0,ELEC,1
KJ16THSJ,DDHMRB,0,ELEC,2
KJ16PNAS,NMQHIH,NULL,CORE,NULL
KJ16PNAS,NMSRND,NULL,CORE,NULL
KJ16PNAS,NMJFNU,NULL,CORE,NULL
KJ16PNAS,NMSATV,NULL,CORE,NULL
KJ16PNAS,NMLQKI,1,ELEC,2
KJ16PNAS,NMSEGH,1,ELEC,3
KJ16PNAS,DDHMRB,2,ELEC,1
KJ16BUDS,NMYLLH,NULL,CORE,NULL
KJ16BUDS,NMSRND,NULL,CORE,NULL
KJ16BUDS,NMSVWI,NULL,CORE,NULL
KJ16BUDS,NMSATV,NULL,CORE,NULL
KJ16BUDS,DDVQGR,0,ELEC,1
KJ16BUDS,TJPIKQ,0,ELEC,2
KJ16BXNB,NMIFPX,NULL,CORE,NULL
KJ16BXNB,NMMYGU,NULL,BACKLOG,NULL
KJ16BXNB,NMSRND,NULL,CORE,NULL
KJ16BXNB,NMSATV,NULL,CORE,NULL
KJ16BXNB,UVGNER,NULL,BACKLOG,NULL
KJ16BXNB,TCPHOV,3,ELEC,1
KJ16BXNB,DDHMRB,1,ELEC,3
KJ16BXNB,DDKVSX,1,ELEC,4
KJ16BXNB,FORUPH,3,ELEC,2
KJ16WOWY,NMYLLH,NULL,CORE,NULL
KJ16WOWY,NMSRND,NULL,CORE,NULL
KJ16WOWY,NMSVWI,NULL,CORE,NULL
KJ16WOWY,NMSATV,NULL,CORE,NULL
KJ16WOWY,DDVQGR,1,ELEC,1
KJ16ASJR,NMQHIH,NULL,CORE,NULL
KJ16ASJR,NMSRND,NULL,CORE,NULL
KJ16ASJR,NMJFNU,NULL,CORE,NULL
KJ16ASJR,NMSATV,NULL,CORE,NULL
KJ16ASJR,NMUQEU,4,ELEC,4
KJ16ASJR,NMKJIA,4,ELEC,3
KJ16ASJR,DDVQGR,1,ELEC,1
KJ16ASJR,DDHMRB,1,ELEC,2
KJ16CDXG,NMYLLH,NULL,CORE,NULL
KJ16CDXG,NMSRND,NULL,CORE,NULL
KJ16CDXG,NMSVWI,NULL,CORE,NULL
KJ16CDXG,NMSATV,NULL,CORE,NULL
KJ16CDXG,NMLQKI,5,ELEC,3
KJ16CDXG,NMSEGH,5,ELEC,4
KJ16CDXG,DNVUSE,5,ELEC,6
KJ16CDXG,DDVQGR,3,ELEC,2
KJ16CDXG,DDHMRB,3,ELEC,1
KJ16CDXG,DDUUCC,5,ELEC,5
KJ16ROJR,NMQHIH,NULL,CORE,NULL
KJ16ROJR,NMSRND,NULL,CORE,NULL
KJ16ROJR,NMJFNU,NULL,CORE,NULL
KJ16ROJR,NMSATV,NULL,CORE,NULL
KJ16ROJR,DNMIGT,2,ELEC,6
KJ16ROJR,DNITCO,2,ELEC,5
KJ16ROJR,DNMHEO,2,ELEC,4
KJ16ROJR,DNPUEO,2,ELEC,3
KJ16ROJR,DNOENI,10,ELEC,50
KJ16ROJR,DDVQGR,4,ELEC,1
KJ16ROJR,DDHMRB,4,ELEC,2
KJ16ELAD,NMYLLH,NULL,CORE,NULL
KJ16ELAD,NMSRND,NULL,CORE,NULL
KJ16ELAD,NMSVWI,NULL,CORE,NULL
KJ16ELAD,NMSATV,NULL,CORE,NULL
KJ16ELAD,NMUQEU,1,ELEC,3
KJ16ELAD,NMKJIA,1,ELEC,2
KJ16ELAD,DDVQGR,4,ELEC,1
KJ16QICV,NMQHIH,NULL,CORE,NULL
KJ16QICV,NMSRND,NULL,CORE,NULL
KJ16QICV,NMJFNU,NULL,CORE,NULL
KJ16QICV,NMSATV,NULL,CORE,NULL
KJ16QICV,NMGQWM,4,ELEC,4
KJ16QICV,UFBHOZ,3,ELEC,3
KJ16QICV,DDVQGR,1,ELEC,2
KJ16QICV,DDHMRB,1,ELEC,1
KJ16TCOA,NMYLLH,NULL,CORE,NULL
KJ16TCOA,NMSRND,NULL,CORE,NULL
KJ16TCOA,NMSVWI,NULL,CORE,NULL
KJ16TCOA,NMSATV,NULL,CORE,NULL
KJ16TCOA,DDVQGR,0,ELEC,1
KJ16TCOA,DDKVSX,0,ELEC,2
KJ16TCOA,EIQRRT,NULL,BACKLOG,NULL
KJ16TBAK,NMQHIH,NULL,CORE,NULL
KJ16TBAK,NMSRND,NULL,CORE,NULL
KJ16TBAK,NMJFNU,NULL,CORE,NULL
KJ16TBAK,NMSATV,NULL,CORE,NULL
KJ16TBAK,DDVQGR,1,ELEC,2
KJ16TBAK,DDHMRB,1,ELEC,1
KJ16TBAK,TJPIKQ,2,ELEC,3
KJ16KTMR,NMYLLH,NULL,CORE,NULL
KJ16KTMR,NMSRND,NULL,CORE,NULL
KJ16KTMR,NMSVWI,NULL,CORE,NULL
KJ16KTMR,NMSATV,NULL,CORE,NULL
KJ16KTMR,NMWUNK,3,ELEC,3
KJ16KTMR,NMUQEU,3,ELEC,2
KJ16KTMR,DDVQGR,2,ELEC,1
KJ16KTMR,DDKVSX,2,ELEC,4
KJ16UNVQ,NMQHIH,NULL,CORE,NULL
KJ16UNVQ,NMSRND,NULL,CORE,NULL
KJ16UNVQ,NMJFNU,NULL,CORE,NULL
KJ16UNVQ,NMSATV,NULL,CORE,NULL
KJ16UNVQ,NMLQKI,3,ELEC,3
KJ16UNVQ,NMGQWM,4,ELEC,2
KJ16UNVQ,DDVQGR,1,ELEC,1
KJ16XREN,NMYLLH,NULL,CORE,NULL
KJ16XREN,NMSRND,NULL,CORE,NULL
KJ16XREN,NMSVWI,NULL,CORE,NULL
KJ16XREN,NMSATV,NULL,CORE,NULL
KJ16XREN,TCPHOV,0,ELEC,2
KJ16XREN,DDVQGR,0,ELEC,3
KJ16XREN,DDHMRB,0,ELEC,1
KJ16XREN,FORUPH,0,ELEC,4
KJ17YZBF,NMIFPX,NULL,CORE,NULL
KJ17YZBF,NMMYGU,NULL,CORE,NULL
KJ17YZBF,NMRJCZ,NULL,CORE,NULL
KJ17YZBF,NMUGJK,NULL,CORE,NULL
KJ17YZBF,UFFIIQ,3,ELEC,6
KJ17YZBF,DNMIGT,1,ELEC,2
KJ17YZBF,DNDIKQ,1,ELEC,1
KJ17YZBF,DNITCO,1,ELEC,3
KJ17YZBF,DNMHEO,1,ELEC,4
KJ17YZBF,DNPUEO,1,ELEC,5
KJ17YZBF,DDWJGG,NULL,CORE,NULL
KJ17NZNB,NMIFPX,NULL,CORE,NULL
KJ17NZNB,NMMYGU,NULL,CORE,NULL
KJ17NZNB,NMRJCZ,NULL,CORE,NULL
KJ17NZNB,NMUGJK,NULL,CORE,NULL
KJ17NZNB,UFFIIQ,5,ELEC,4
KJ17NZNB,DNMIGT,1,ELEC,1
KJ17NZNB,DNDIKQ,1,ELEC,2
KJ17NZNB,DNITCO,1,ELEC,3
KJ17NZNB,DDWJGG,NULL,CORE,NULL
KJ17ZCGN,NMIRWN,NULL,CORE,NULL
KJ17ZCGN,NMVLTR,NULL,CORE,NULL
KJ17ZCGN,NMRJCZ,NULL,CORE,NULL
KJ17ZCGN,NMUGJK,NULL,CORE,NULL
KJ17ZCGN,DNMIGT,0,ELEC,3
KJ17ZCGN,DNDIKQ,0,ELEC,4
KJ17ZCGN,DNITCO,0,ELEC,2
KJ17ZCGN,DNMHEO,0,ELEC,1
KJ17ZCGN,DDWJGG,NULL,CORE,NULL
KJ17FPUW,NMIFPX,NULL,CORE,NULL
KJ17FPUW,NMMYGU,NULL,CORE,NULL
KJ17FPUW,NMRJCZ,NULL,CORE,NULL
KJ17FPUW,NMUGJK,NULL,CORE,NULL
KJ17FPUW,DNMIGT,1,ELEC,4
KJ17FPUW,DNITCO,1,ELEC,3
KJ17FPUW,DNMHEO,1,ELEC,2
KJ17FPUW,TCPHOV,1,ELEC,1
KJ17FPUW,DDWJGG,NULL,CORE,NULL
KJ17BQCG,NMIRWN,NULL,CORE,NULL
KJ17BQCG,NMVLTR,NULL,CORE,NULL
KJ17BQCG,NMRJCZ,NULL,CORE,NULL
KJ17BQCG,NMUGJK,NULL,CORE,NULL
KJ17BQCG,DSCODQ,4,ELEC,7
KJ17BQCG,DSWQKL,4,ELEC,9
KJ17BQCG,UFFIIQ,4,ELEC,6
KJ17BQCG,DNMIGT,1,ELEC,1
KJ17BQCG,DNDIKQ,1,ELEC,2
KJ17BQCG,DNITCO,1,ELEC,3
KJ17BQCG,DNMHEO,1,ELEC,4
KJ17BQCG,DNPUEO,1,ELEC,5
KJ17BQCG,DDWJGG,NULL,CORE,NULL
KJ17BQCG,FOKYSQ,4,ELEC,8
KJ17MDMG,NMIFPX,NULL,CORE,NULL
KJ17MDMG,NMMYGU,NULL,CORE,NULL
KJ17MDMG,NMRJCZ,NULL,CORE,NULL
KJ17MDMG,NMUGJK,NULL,CORE,NULL
KJ17MDMG,UFFIIQ,0,ELEC,8
KJ17MDMG,DNMIGT,0,ELEC,4
KJ17MDMG,DNDIKQ,0,ELEC,5
KJ17MDMG,DNITCO,0,ELEC,1
KJ17MDMG,DNMHEO,0,ELEC,2
KJ17MDMG,DNPUEO,0,ELEC,3
KJ17MDMG,DNRPKM,0,ELEC,7
KJ17MDMG,DNKCVN,0,ELEC,6
KJ17MDMG,DDWJGG,NULL,CORE,NULL
KJ17MDMG,DDUPML,0,ELEC,10
KJ17MDMG,FOKYSQ,0,ELEC,9
KJ17XVLB,NMIRWN,NULL,CORE,NULL
KJ17XVLB,NMVLTR,NULL,CORE,NULL
KJ17XVLB,NMRJCZ,NULL,CORE,NULL
KJ17XVLB,NMUGJK,NULL,CORE,NULL
KJ17XVLB,DSCODQ,5,ELEC,7
KJ17XVLB,DNMIGT,1,ELEC,1
KJ17XVLB,DNDIKQ,1,ELEC,2
KJ17XVLB,DNITCO,1,ELEC,5
KJ17XVLB,DNMHEO,1,ELEC,4
KJ17XVLB,DNPUEO,1,ELEC,6
KJ17XVLB,DNKCVN,1,ELEC,3
KJ17XVLB,DDWJGG,NULL,CORE,NULL
KJ17XVLB,FOKYSQ,5,ELEC,8
KJ17ZGYD,NMIFPX,NULL,CORE,NULL
KJ17ZGYD,NMMYGU,NULL,CORE,NULL
KJ17ZGYD,NMRJCZ,NULL,CORE,NULL
KJ17ZGYD,NMUGJK,NULL,CORE,NULL
KJ17ZGYD,QQFCSM,NULL,BACKLOG,NULL
KJ17ZGYD,DNMIGT,1,ELEC,5
KJ17ZGYD,DNITCO,1,ELEC,1
KJ17ZGYD,DNMHEO,1,ELEC,2
KJ17ZGYD,DNPUEO,1,ELEC,3
KJ17ZGYD,DNKCVN,1,ELEC,4
KJ17ZGYD,DDWJGG,NULL,CORE,NULL
KJ17VYVD,NMIRWN,NULL,CORE,NULL
KJ17VYVD,NMVLTR,NULL,CORE,NULL
KJ17VYVD,NMRJCZ,NULL,CORE,NULL
KJ17VYVD,NMUGJK,NULL,CORE,NULL
KJ17VYVD,DNMIGT,1,ELEC,5
KJ17VYVD,DNDIKQ,1,ELEC,4
KJ17VYVD,DNITCO,1,ELEC,2
KJ17VYVD,DNMHEO,1,ELEC,1
KJ17VYVD,DNPUEO,1,ELEC,3
KJ17VYVD,DNUBYC,1,ELEC,6
KJ17VYVD,DDWJGG,NULL,CORE,NULL
KJ17XRFE,NMIFPX,NULL,CORE,NULL
KJ17XRFE,NMMYGU,NULL,CORE,NULL
KJ17XRFE,NMRJCZ,NULL,CORE,NULL
KJ17XRFE,NMUGJK,NULL,CORE,NULL
KJ17XRFE,DNMIGT,0,ELEC,4
KJ17XRFE,DNDIKQ,0,ELEC,5
KJ17XRFE,DNITCO,0,ELEC,3
KJ17XRFE,DNMHEO,0,ELEC,2
KJ17XRFE,TCPHOV,0,ELEC,1
KJ17XRFE,DDWJGG,NULL,CORE,NULL
KJ17DXAX,NMIRWN,NULL,CORE,NULL
KJ17DXAX,NMVLTR,NULL,CORE,NULL
KJ17DXAX,NMRJCZ,NULL,CORE,NULL
KJ17DXAX,NMUGJK,NULL,CORE,NULL
KJ17DXAX,DSCODQ,4,ELEC,9
KJ17DXAX,UFFIIQ,4,ELEC,7
KJ17DXAX,UFCYEE,4,ELEC,8
KJ17DXAX,DNMIGT,1,ELEC,1
KJ17DXAX,DNDIKQ,1,ELEC,2
KJ17DXAX,DNITCO,1,ELEC,5
KJ17DXAX,DNMHEO,1,ELEC,4
KJ17DXAX,DNPUEO,1,ELEC,6
KJ17DXAX,DNKCVN,1,ELEC,3
KJ17DXAX,DDWJGG,NULL,CORE,NULL
KJ17DXAX,FOKYSQ,4,ELEC,10
KJ17LAFE,NMIFPX,NULL,CORE,NULL
KJ17LAFE,NMMYGU,NULL,CORE,NULL
KJ17LAFE,NMRJCZ,NULL,CORE,NULL
KJ17LAFE,NMUGJK,NULL,CORE,NULL
KJ17LAFE,DNMIGT,1,ELEC,2
KJ17LAFE,DNITCO,1,ELEC,1
KJ17LAFE,DDWJGG,NULL,CORE,NULL
KJ17EAYT,NMIRWN,NULL,CORE,NULL
KJ17EAYT,NMVLTR,NULL,CORE,NULL
KJ17EAYT,NMRJCZ,NULL,CORE,NULL
KJ17EAYT,NMUGJK,NULL,CORE,NULL
KJ17EAYT,DNMIGT,0,ELEC,2
KJ17EAYT,DNDIKQ,0,ELEC,1
KJ17EAYT,DNJNPL,0,ELEC,3
KJ17EAYT,DDWJGG,NULL,CORE,NULL
KJ17CQXN,NMIFPX,NULL,CORE,NULL
KJ17CQXN,NMMYGU,NULL,CORE,NULL
KJ17CQXN,NMRJCZ,NULL,CORE,NULL
KJ17CQXN,NMUGJK,NULL,CORE,NULL
KJ17CQXN,PGMRBA,NULL,CORE,NULL
KJ17CQXN,DNMIGT,0,ELEC,4
KJ17CQXN,DNDIKQ,0,ELEC,5
KJ17CQXN,DNITCO,0,ELEC,3
KJ17CQXN,DNMHEO,0,ELEC,1
KJ17CQXN,DNPUEO,0,ELEC,2
KJ17CQXN,DDWJGG,NULL,CORE,NULL
KJ17KJMG,NMIRWN,NULL,CORE,NULL
KJ17KJMG,NMVLTR,NULL,CORE,NULL
KJ17KJMG,NMRJCZ,NULL,CORE,NULL
KJ17KJMG,NMUGJK,NULL,CORE,NULL
KJ17KJMG,DNMIGT,1,ELEC,2
KJ17KJMG,DNITCO,1,ELEC,1
KJ17KJMG,DDWJGG,NULL,CORE,NULL
KJ17TCOQ,NMIFPX,NULL,CORE,NULL
KJ17TCOQ,NMMYGU,NULL,CORE,NULL
KJ17TCOQ,NMRJCZ,NULL,CORE,NULL
KJ17TCOQ,NMUGJK,NULL,CORE,NULL
KJ17TCOQ,QQFCSM,NULL,BACKLOG,NULL
KJ17TCOQ,DNMIGT,0,ELEC,2
KJ17TCOQ,DNDIKQ,0,ELEC,1
KJ17TCOQ,DNRPKM,0,ELEC,4
KJ17TCOQ,DNKCVN,0,ELEC,3
KJ17TCOQ,DDWJGG,NULL,CORE,NULL
KJ17RQBJ,NMIRWN,NULL,CORE,NULL
KJ17RQBJ,NMVLTR,NULL,CORE,NULL
KJ17RQBJ,NMRJCZ,NULL,CORE,NULL
KJ17RQBJ,NMUGJK,NULL,CORE,NULL
KJ17RQBJ,UFFIIQ,2,ELEC,7
KJ17RQBJ,DNMIGT,1,ELEC,6
KJ17RQBJ,DNDIKQ,1,ELEC,5
KJ17RQBJ,DNITCO,1,ELEC,3
KJ17RQBJ,DNMHEO,1,ELEC,2
KJ17RQBJ,DNPUEO,1,ELEC,1
KJ17RQBJ,DNUBYC,1,ELEC,4
KJ17RQBJ,DDWJGG,NULL,CORE,NULL
KJ17RQBJ,FOKYSQ,2,ELEC,8
KJ17HZDE,NMIFPX,NULL,CORE,NULL
KJ17HZDE,NMMYGU,NULL,CORE,NULL
KJ17HZDE,NMRJCZ,NULL,CORE,NULL
KJ17HZDE,NMUGJK,NULL,CORE,NULL
KJ17HZDE,DNDIKQ,3,ELEC,2
KJ17HZDE,DNITCO,0,ELEC,1
KJ17HZDE,DDWJGG,NULL,CORE,NULL
KJ17SPTL,NMIRWN,NULL,CORE,NULL
KJ17SPTL,NMVLTR,NULL,CORE,NULL
KJ17SPTL,NMRJCZ,NULL,CORE,NULL
KJ17SPTL,NMUGJK,NULL,CORE,NULL
KJ17SPTL,DNMIGT,3,ELEC,1
KJ17SPTL,DNITCO,3,ELEC,2
KJ17SPTL,DDWJGG,NULL,CORE,NULL
KJ17RDJY,NMIFPX,NULL,CORE,NULL
KJ17RDJY,NMMYGU,NULL,CORE,NULL
KJ17RDJY,NMRJCZ,NULL,CORE,NULL
KJ17RDJY,NMUGJK,NULL,CORE,NULL
KJ17RDJY,DNMIGT,0,ELEC,2
KJ17RDJY,DNDIKQ,0,ELEC,1
KJ17RDJY,DDWJGG,NULL,CORE,NULL
KJ17WXVA,NMIRWN,NULL,CORE,NULL
KJ17WXVA,NMVLTR,NULL,CORE,NULL
KJ17WXVA,NMRJCZ,NULL,CORE,NULL
KJ17WXVA,NMUGJK,NULL,CORE,NULL
KJ17WXVA,NMIDYM,0,ELEC,8
KJ17WXVA,NMSEGH,0,ELEC,5
KJ17WXVA,UFFIIQ,0,ELEC,4
KJ17WXVA,SFIPIU,0,ELEC,6
KJ17WXVA,SFONDZ,0,ELEC,7
KJ17WXVA,SFHERQ,0,ELEC,9
KJ17WXVA,DNMIGT,3,ELEC,1
KJ17WXVA,DNDIKQ,3,ELEC,2
KJ17WXVA,DNITCO,3,ELEC,3
KJ17WXVA,DDWJGG,NULL,CORE,NULL
KJ17JYCX,NMIRWN,NULL,CORE,NULL
KJ17JYCX,NMVLTR,NULL,CORE,NULL
KJ17JYCX,NMRJCZ,NULL,CORE,NULL
KJ17JYCX,NMUGJK,NULL,CORE,NULL
KJ17JYCX,UFFIIQ,0,ELEC,6
KJ17JYCX,DNMIGT,0,ELEC,7
KJ17JYCX,DNDIKQ,0,ELEC,5
KJ17JYCX,DNITCO,0,ELEC,1
